,conclusion,keyword,keywords,title,url
2,0,IOT,0,A Review on IOT Based Smart Home Automation Using Renewable Energy Sources,https://www.ijsr.net/archive/v5i5/NOV163878.pdf
3,0,IOT,0,Conservative and Surgical Management of Degenerative Disease of Lumbar Spine with Canal Stenosis-A Comparative Study,https://www.ijsr.net/archive/v6i6/ART20174260.pdf
4,0,IOT,0,Our Experience with the Use of Joshi External Stabilization System (JESS) in the Management of Post-Burn Contractures of the Hand,https://www.ijsr.net/archive/v5i12/ART20163740.pdf
5,0,IOT,0,A Comparison of Streaming Sensory Data Transfer Methods in Remote Processing Environment,https://www.ijsr.net/archive/v7i9/ART20191533.pdf
6,0,IOT,0,Posture in Parkinson's Disease How Much Physiotherapy Can Help - An Evidence based Case Control Study,https://www.ijsr.net/archive/v7i10/ART20191751.pdf
7,0,IOT,0,Differences between Influence of Delorme and Oxford Method for Strengthening Knee Muscle to Reduce Disability of Osteoarthritis Patient in Datu Beru Takengon Hospital,https://www.ijsr.net/archive/v6i9/ART20176534.pdf
8,0,IOT,0,Evaluation of Organ at Risk Doses Based on 2D Treatment Planning in Intracavitary Brachytherapy of Cervical Cancer at Radioisotope Center in Khartoum State,https://www.ijsr.net/archive/v7i6/ART20182463.pdf
9,0,IOT,0,A Study to Compare Kinesiotaping Technique with Heel Raise Exercises in Patients with Calcaneal Apophysitis,https://www.ijsr.net/archive/v7i7/ART20199.pdf
10,0,IOT,0,Derivation of Reference Equation for 6-Minute Walk Test in Healthy North Indian Young Adult Males and Females Aged 20-40 Years,https://www.ijsr.net/archive/v7i2/ART2018213.pdf
11,0,IOT,0,Sub Acute Ankylosing Spondylitis ? An Evidence Based Study with Physiotherapy,https://www.ijsr.net/archive/v7i1/ART20178635.pdf
12,0,IOT,0,Relationship of Lactoferrin Gene with a Number of Growth Traits in Holstein Calves,https://www.ijsr.net/archive/v6i5/ART20173859.pdf
13,0,IOT,0,Case of Urachal Cyst: A Rare Anomaly,https://www.ijsr.net/archive/v4i11/NOV151157.pdf
14,0,IOT,0,Investigation of Anti-biofilm Effect of Syzygiumaromaticum Plant Extracts against Oral Pathogens,https://www.ijsr.net/archive/v7i1/ART20179246.pdf
15,0,IOT,0,Prospecting Microbial Extremophiles as Valuable Resources of Biomolecules for Biotechnological Applications,https://www.ijsr.net/archive/v4i1/SUB15290.pdf
16,0,IOT,0,Incidence of Urinary Tract Infections (UTI) and their Antibiotics Sensitivity Pattern,https://www.ijsr.net/archive/v6i9/ART20176923.pdf
17,0,IOT,0,"Comparative Study of Some Antibiotic Resistance, Extended Spectrum ?-Lactamases (ESBLs), Metallo ?-Lactamases (MBLs) Produced in Pseudomonas aeruginosa Isolated from Clinical and Food Samples",https://www.ijsr.net/archive/v7i1/ART20179127.pdf
18,0,IOT,0,Impact of Smart Phone Usage among College Students ? An Analytical Study,https://www.ijsr.net/archive/v6i9/ART20176642.pdf
19,0,IOT,0,Evaluation of Genotoxic Potential of Vanilla Essence on Mitotic Chromosomes of Hordeum Vulgare,https://www.ijsr.net/archive/v7i8/ART2019356.pdf
20,0,IOT,0,Post Total Hysterectomy Obesity on QOL,https://www.ijsr.net/archive/v6i10/ART20177070.pdf
21,0,IOT,0,Effects of Active Release Technique on Hamstrings Flexibility in Patients having Chronic Low Back Pain,https://www.ijsr.net/archive/v6i3/ART20171657.pdf
22,0,IOT,0,Evaluation of the Effectiveness of Cardiotocography vs USG Doppler in the Optimal Management of Intra Uterine Growth Restricted Fetuses,https://www.ijsr.net/archive/v6i7/ART20175851.pdf
23,0,IOT,0,Quantitative Analysis of Enzyme Parameters in Cyprinus carpio due to the Effect of Peanut (Arachis hypogea) Extracts as a Feed Additive,https://www.ijsr.net/archive/v8i2/ART20194605.pdf
24,0,IOT,0,Bullet Wounds to the Brain among Civilians,https://www.ijsr.net/archive/v7i2/ART20179946.pdf
25,0,IOT,0,Prevalence of Methicillin Resistant Staphylococcus aureus and Minimum Inhibitory Concentration (MIC) of Vancomycin Against it in Two Selected Semi Urban Sri Lankan Communities,https://www.ijsr.net/archive/v4i4/SUB152770.pdf
26,0,IOT,0,Microbes as Heavy Metal Removers in Industrial Waste,https://www.ijsr.net/archive/v5i1/NOV153247.pdf
27,0,IOT,0,Chorioamnionitis and Funisitis Increase the Risk of Preterm Labor and Early Onset Neonatal Sepsis,https://www.ijsr.net/archive/v6i3/ART20171845.pdf
28,0,IOT,0,Comparative Effect of Electrical Modalities Core Muscles Exercises and Combination of Core Muscles Exercises and Electrical Modalities as a Remedy for Low Back Pain,https://www.ijsr.net/archive/v5i11/ART20163028.pdf
29,0,IOT,0,Comparative Literature: Literature and Film as the Double Look of Janus. The Fluidity of Boundaries and the Parallel Universes,https://www.ijsr.net/archive/v8i1/ART20194570.pdf
30,0,IOT,0,Mathematical Model of Minimal Repair for Excess Diuresis and Natriuresis during Acute Sleep Deprivation in Healthy Adults,https://www.ijsr.net/archive/v5i8/SUB157925.pdf
31,0,IOT,0,Effect of Continuous Endurance Training Versus Intermittent Endurance Training on Aerobic Capacity in Recreational Female Hockey Players a Randomized Control Trail,https://www.ijsr.net/archive/v5i7/ART2016565.pdf
32,0,IOT,0,Review of Fluid Flow and Heat Transfer through Microchannels,https://www.ijsr.net/archive/v5i4/NOV162920.pdf
33,0,IOT,0,A Response Analysis to Access the Role of Adhesive Capsulitis on Quality of Life in Patients with T2DM,https://www.ijsr.net/archive/v7i4/ART20181373.pdf
34,0,IOT,0,Group B Streptococcus Colonization: Prevalence and its Effect on Maternal and Neonatal Outcome,https://www.ijsr.net/archive/v8i1/ART20194474.pdf
35,0,IOT,0,Spread of Odontogenic Infections to Neck and Chest Region: A Case Series,https://www.ijsr.net/archive/v7i10/ART20191829.pdf
36,0,IOT,0,New Iterative Method for Solution of System of linear Differential Equations,https://www.ijsr.net/archive/v5i2/NOV153152.pdf
37,0,IOT,0,Effect of Sustained Natural Apophyseal Glides (SNAGs) on Thoracic Spine and Strengthening of Rhomboids in the Management of Scapular Pain in Computer Professional - A Case Report,https://www.ijsr.net/archive/v7i1/ART20179341.pdf
38,0,IOT,0,Surgical Treatment of Idiopathic Clubfoot,https://www.ijsr.net/archive/v5i1/NOV152933.pdf
39,0,IOT,0,Endometrial Cancer in Young Tunisian Women about four Cases,https://www.ijsr.net/archive/v7i10/ART20191676.pdf
40,0,IOT,0,"Antibiotic Administration in the Intensive Care Units (ICUs) of a Tertiary Care Hospital of Tirana, Albania",https://www.ijsr.net/archive/v6i2/ART2017580.pdf
41,0,IOT,0,Amniotic Membrane - A Novel Method for Periodontal Regeneration-A Review,https://www.ijsr.net/archive/v6i8/ART20176447.pdf
42,0,IOT,0,"Essential New Born Care - ""Home Based Care by Asha Workers""",https://www.ijsr.net/archive/v7i12/ART20193286.pdf
43,0,IOT,0,The Effect of Story Narration Regarding Orientation to Pediatric Unit on the Level of Anxiety among Hospitalized Children in Pune City,https://www.ijsr.net/archive/v5i6/NOV164482.pdf
44,0,IOT,0,"Supplementation of Propionic Acid (PA), Butyric Acid (BA) or Antibiotic (AB) in Diets and their Influence on Broiler Performance, Carcass Parameters and Immune Response",https://www.ijsr.net/archive/v4i3/SUB152211.pdf
45,0,IOT,0,Molecular Analysis of Metallo Beta Lactamase in Multi Drug Resistant Pseudomonas Aeruginosa among the Clinical Isolates,https://www.ijsr.net/archive/v6i2/ART2017682.pdf
46,0,IOT,0,Evaluation of Visceral Leishmaniasis in Gadarif State Population using Ultrasonography,https://www.ijsr.net/archive/v5i12/ART20163592.pdf
47,0,IOT,0,Assessment of Umbilical Artery Doppler Velocities: Which High Risk Conditions Will Benefit the Most?,https://www.ijsr.net/archive/v4i4/SUB153075.pdf
48,0,IOT,0,Cystic Lymphangioma of the Breast in an Adult Woman - A Case Report,https://www.ijsr.net/archive/v7i12/ART20193361.pdf
49,0,IOT,0,Activity of Glutathione-s-transferase in Trigonella foenum-graceum Whole Seed Powder Treated Diabetic Murine Model System,https://www.ijsr.net/archive/v6i3/ART20171736.pdf
50,0,IOT,0,Isolation Studies of Leptospira in Andhra Pradesh,https://www.ijsr.net/archive/v4i11/NOV151534.pdf
51,0,IOT,0,"Knowledge, Attitude and Practice of Administration of Intravenous Drugs among Dental Students",https://www.ijsr.net/archive/v6i4/ART20172332.pdf
52,0,IOT,0,A Comparative Study of Moderate versus High Intensity Exercise Training for Short Duration on Strength and Physical Function in Type II Diabetes Patients: A Randomized Clinical Trial,https://www.ijsr.net/archive/v6i5/ART20173601.pdf
53,0,IOT,0,Impact of Caregiver Strain on the Quality of Life of Stroke Patients,https://www.ijsr.net/archive/v6i8/ART20176379.pdf
54,0,IOT,0,In-vitro Transit Tolerance of Probiotic Bacillus species in Human Gastrointestinal Tract,https://www.ijsr.net/archive/v5i6/NOV164343.pdf
55,0,IOT,0,The Effect of Physiotherapy and Life Style Modification in Treatment of Osteoarthritis of Knee Joint in Elderly in Community,https://www.ijsr.net/archive/v5i11/ART20162781.pdf
56,0,IOT,0,A Case study on Temporomandibular Dysfunction,https://www.ijsr.net/archive/v7i10/ART20191806.pdf
57,0,IOT,0,Study of Etiological Factors of Thrombocytosis,https://www.ijsr.net/archive/v8i1/ART20194696.pdf
58,0,IOT,0,"Umbilical Cord Blood Stem Cells Bank, Collection of UCSCs during Delivery",https://www.ijsr.net/archive/v7i12/ART20193333.pdf
59,0,IOT,0,Biotechnology,https://www.ijsr.net/archive/v7i8/ART2018894.pdf
60,0,IOT,0,Synchronous Tuberculosis and Breast Cancer Metastasis in Axillary Lymph Nodes: A Case Report,https://www.ijsr.net/archive/v5i2/NOV161108.pdf
61,0,IOT,0,Accentuating the Role of Pharmacovigilance and Ecopharmacovigilance in Context to Man and Ecology - A Review,https://www.ijsr.net/archive/v4i6/SUB155774.pdf
62,0,IOT,0,Ergonomic Risk Assessment of Sonographers during Abdominal and Pelvic Sonography,https://www.ijsr.net/archive/v7i3/ART2018573.pdf
63,0,IOT,0,Home Automation: Smart Canister using Internet of Things,https://www.ijsr.net/archive/v7i4/ART20181662.pdf
64,0,IOT,0,"A Survey to Evaluate the Examination Stress of Physiotherapy Undergraduates of Faculty of Allied Health Sciences, University of Peradeniya, Sri Lanka",https://www.ijsr.net/archive/v6i10/ART20176964.pdf
65,0,IOT,0,Study about the Relationship of Some Aerobic Anaerobic Bacteria of Acne and its Resistance to Some of Antibiotic,https://www.ijsr.net/archive/v7i6/ART20183031.pdf
66,0,IOT,0,"Isolation and Antimicrobial Potential of Streptomycessp. LCC-06 from the Chennai Coast of Bay of Bengal, India",https://www.ijsr.net/archive/v5i11/ART20162990.pdf
67,0,IOT,0,Development of a Markerless Gene Deletion System for HSV-1,https://www.ijsr.net/archive/v6i6/ART20174650.pdf
68,0,IOT,0,Perceived Environmental Barriers to Community Participation in Stroke Patients,https://www.ijsr.net/archive/v6i6/ART20174518.pdf
69,0,IOT,0,"Antibiogram Profile of Extraintestinal Pathogenic Escherichia Coli Clinical Isolates From Patients with Urinary Tractinfections at Kericho District Hospital, Kenya",https://www.ijsr.net/archive/v5i1/NOV152324.pdf
70,0,IOT,0,Phytoremediation: An Analytical Technique for the Assessment of Biodegradation of Organic Xenobiotic Pollutants: A Review,https://www.ijsr.net/archive/v4i2/SUB151075.pdf
71,0,IOT,0,Secure Vehicular Traffic Re-routing System using SCMS in Connected Cars,https://www.ijsr.net/archive/v6i1/ART20164240.pdf
72,0,IOT,0,Awareness of Various Aspects of Physiotherapy among Medical Residents,https://www.ijsr.net/archive/v4i10/SUB159055.pdf
73,0,IOT,0,Comparison between Traditional Intermittent & New Continuous Episiotomy,https://www.ijsr.net/archive/v5i5/NOV163160.pdf
74,0,IOT,0,Effect of Crestal Bone Level on Mobility of Teeth in the Esthetic Zone,https://www.ijsr.net/archive/v4i6/SUB155618.pdf
75,0,IOT,0,IoT Based Patient Health Monitoring System Using LabVIEW and Wireless Sensor Network,https://www.ijsr.net/archive/v6i3/ART20171643.pdf
76,0,IOT,0,Effect of Laser v/s Kinesio Taping on Trigger Points in the Upper Trapezius Muscle,https://www.ijsr.net/archive/v7i10/ART20192034.pdf
77,0,IOT,0,Secure Data Management in Smart Meter as an Application of IoT,https://www.ijsr.net/archive/v5i10/ART20162463.pdf
78,0,IOT,0,Idiopathic Granulomatous Hepatitis Presented as Fever of Unknown Origin,https://www.ijsr.net/archive/v7i8/ART2019834.pdf
79,0,IOT,0,Effect of Forward Head Posture on Vocal Fatigue,https://www.ijsr.net/archive/v6i2/ART20164681.pdf
80,0,IOT,0,Diode Laser in Pediatric Dentistry,https://www.ijsr.net/archive/v7i2/ART20179821.pdf
81,0,IOT,0,Does Antibiotic have a Role in the Medical Management of Otitis Media with Effussion?,https://www.ijsr.net/archive/v6i11/ART20178373.pdf
82,0,IOT,0,Microscopic Observation of the Effect of ZnO Nanoparticles Synthesized from Different Precursors on Eukaryotic and Prokaryotic Cells,https://www.ijsr.net/archive/v4i5/SUB154761.pdf
83,0,IOT,0,"Commonly used Traditional Food Plants in Tehsil Moorang, District Kinnaur, Himachal Pradesh",https://www.ijsr.net/archive/v7i1/ART20179685.pdf
84,0,IOT,0,200-Meter Fast Walk Test Normative Data for Young Healthy Individuals-An Observational Study,https://www.ijsr.net/archive/v6i2/ART2017751.pdf
85,0,IOT,0,Comparison between Ropivacaine and Ropivacaine with Dexmedetomidine in Caudal Analgesia in Pediatric Patients,https://www.ijsr.net/archive/v7i9/ART20191467.pdf
86,0,IOT,0,Probiotics: A Review of Natural Way of Treating Periodontal Diseases,https://www.ijsr.net/archive/v4i4/SUB153354.pdf
87,0,IOT,0,"The Effect of Savi Model (Somatic, Auditory, Visualization, Intellectual) on Creative Thinking Skills Based on Student Learning in IV Class in Basic School",https://www.ijsr.net/archive/v8i1/ART20194623.pdf
88,0,IOT,0,Effectiveness of Ultrasound and Transcutaneous Electrical Nerve Stimulation in Postnatal Painful Breast Engorgement: A Comparative Study,https://www.ijsr.net/archive/v6i2/ART2017851.pdf
89,0,IOT,0,The Clinico-Radiologic Profile and Outcome of Traumatic Brain Injury in Paediatric Patients,https://www.ijsr.net/archive/v7i3/ART2018973.pdf
90,0,IOT,0,The Assessment of the Knowledge of Health Care Operators on Paliative Care in Vlora Hospital,https://www.ijsr.net/archive/v5i3/NOV161809.pdf
91,0,IOT,0,"Surgical Wound Infections and Duration of Intensive Care Stays in Robotic, Laparoscopic and Conventional Surgery",https://www.ijsr.net/archive/v5i8/ART20161056.pdf
92,0,IOT,0,Staphylococcus Aureus Thigh Abscess in A Systemic Lupus Erythomatosus Young Adolescent Patient,https://www.ijsr.net/archive/v4i11/NOV151260.pdf
93,0,IOT,0,Comparative Study of Chemical and Enzymatic Processes for Biodiesel Production from Waste Cooking Oil,https://www.ijsr.net/archive/v7i5/ART20182692.pdf
94,0,IOT,0,Realization of a Method to Control Electrical Appliances through Web Interface,https://www.ijsr.net/archive/v4i11/NOV151786.pdf
95,0,IOT,0,Correlation between Hand Grip Strength and Core Muscle Strength in Cricket Players,https://www.ijsr.net/archive/v6i3/ART20171401.pdf
96,0,IOT,0,Expansion of S.T.P. (Sewage Treatment Plant) For Dhulia City,https://www.ijsr.net/archive/v5i3/NOV162189.pdf
97,0,IOT,0,Occupancy and Vacancy Monitoring Technique for Energy-Potent Smart Building Using IoT,https://www.ijsr.net/archive/v7i10/ART20191915.pdf
98,0,IOT,0,Effectiveness of Treadmill Training on Quality of Walking in Post Stroke Subjects,https://www.ijsr.net/archive/v6i3/ART20171942.pdf
99,0,IOT,0,"Assess the Knowledge on Ebola Virus among Engineering, Physiotherapy and Management Students at Saveetha University Chennai and to Distribute Self Instructional Module on Ebola Viral Infection and its Prevention",https://www.ijsr.net/archive/v4i9/SUB158247.pdf
100,0,IOT,0,Proposed Concept for Ontology Communication between IOT Devices,https://www.ijsr.net/archive/v4i7/SUB156403.pdf
101,0,IOT,0,"Molecular Detection of Methicillin Resistant Staphylococcus Aureus Isolated From Hospital Patients and Food Handlers in FCT, North Central, Nigeria",https://www.ijsr.net/archive/v7i5/ART20182795.pdf
102,0,IOT,0,IoT: Smart Vehicle Management System for Effective Traffic Control and Collision Avoidance,https://www.ijsr.net/archive/v4i5/SUB155011.pdf
103,0,IOT,0,Co-relation of WHOQOL-BREF Scale and FACIT Fatigue Scale among Disabled Elderly & Non Disabled Elderly Population in Rural Area,https://www.ijsr.net/archive/v7i6/ART20183015.pdf
104,0,IOT,0,Zerovalent Bismuth Nanoparticle as an Aid for Treatment of Dental Caries by Inhibiting Streptococcus Mutans,https://www.ijsr.net/archive/v7i6/ART20183246.pdf
105,0,IOT,0,Effect of Hot Moist Pack and Muscle Energy Technique in Subjects with Sacro-Iliac Joint Dysfunction,https://www.ijsr.net/archive/v6i2/ART2017785.pdf
106,0,IOT,0,Measurements of X-Ray Dose Delivered at Different Depths Applied on Water Phantom,https://www.ijsr.net/archive/v6i10/ART20177058.pdf
107,0,IOT,0,Effect of Consumption of Probiotics on Salivary Bacteria Causing Dental Caries,https://www.ijsr.net/archive/v7i9/ART20191350.pdf
108,0,IOT,0,"Comparison of Dual Task Performance in Young Adults, Middle Aged Adults and Geriatric Population",https://www.ijsr.net/archive/v7i5/ART20182146.pdf
109,0,IOT,0,Post Operative Pain Management in Elderly Patients,https://www.ijsr.net/archive/v4i10/SUB158470.pdf
110,0,IOT,0,Definitive Radiotherapy for Vaginal Angiomyofibroblastoma,https://www.ijsr.net/archive/v7i4/ART20181834.pdf
111,0,IOT,0,Effectiveness of Ice Pack Application on the Level of Pain in Episiotomy Wound,https://www.ijsr.net/archive/v4i11/NOV151528.pdf
112,0,IOT,0,Detection of Extended Spectrum Beta Lactamase and Carbapenemase Production in Klebsiella Pneumoniae in a Tertiary Care Hospital,https://www.ijsr.net/archive/v4i3/SUB152371.pdf
113,0,IOT,0,Li-Fi: A Full-Fledged Wireless Communication Technology,https://www.ijsr.net/archive/v5i4/NOV162213.pdf
114,0,IOT,0,Drying Characteristics of Bacterial Cellulose Produced From Fermentation of Black Tea by Symbiotic Colony of Yeast and Bacteria,https://www.ijsr.net/archive/v4i6/SUB155396.pdf
115,0,IOT,0,Evaluating the Therapeutic Synergism of Pregabalin and Physiotherapy in Fibromyalgia?A Case Report,https://www.ijsr.net/archive/v4i9/SUB158179.pdf
116,0,IOT,0,Air Powered Car - Future of Transportation,https://www.ijsr.net/archive/v6i4/ART20172846.pdf
117,0,IOT,0,Prospective Comparison of INJ Bupivacaine vs INJ Ropivacaine in Ilioinguinal Nerve Blocks for Paedeatric Herniotomies,https://www.ijsr.net/archive/v6i4/ART20172628.pdf
118,0,IOT,0,Comparative Investigation of Amoxicillin and Cephalexin Administration on Some Biochemical Parameters in Male Rabbits,https://www.ijsr.net/archive/v7i4/ART20181537.pdf
119,0,IOT,0,Bone Metastasis Reirradiation Predictors of Quality of Life,https://www.ijsr.net/archive/v5i12/ART20163889.pdf
120,0,IOT,0,"Antimicrobial Activity of Pseudomonas Spp under Different pH, Temperature and Nutritional Values",https://www.ijsr.net/archive/v6i6/ART20173750.pdf
121,0,IOT,0,The Effect of Visual Cues Versus Treadmill Training on Balance and Gait Parameters in Subjects with Parkinson's Disease: A Comparative Study,https://www.ijsr.net/archive/v7i3/ART2018835.pdf
122,0,IOT,0,Phenotypic Diversity of MDR Strains of Pseudomonas Aeruginosa in Burn Patients and their Multiple Antibiotic Resistance (MAR) Index,https://www.ijsr.net/archive/v6i10/ART20177486.pdf
123,0,IOT,0,Idiopathic Granulomatous Mastitis Mimicking Breast Abscess,https://www.ijsr.net/archive/v5i6/NOV164671.pdf
124,0,IOT,0,Characterization of Multiple Plant Growth Promoting Traits of Serratia Spp. Associated With Vegetables Rhizospheric Soil,https://www.ijsr.net/archive/v5i12/ART20163539.pdf
125,0,IOT,0,Probiotics in Dentistry,https://www.ijsr.net/archive/v6i8/ART20175978.pdf
126,0,IOT,0,Leaf Protein Extraction from Water Hyacinth Ecchornia crasspies and its Various Uses,https://www.ijsr.net/archive/v7i11/ART20192495.pdf
127,0,IOT,0,Effectiveness of Kinesio Taping on Pain and Functional Disability in Grade I and Grade II Knee Osteoarthritis: A Randomized Controlled Trial,https://www.ijsr.net/archive/v8i2/ART20194940.pdf
128,0,IOT,0,Surgical Repair of Congenital Rectovaginal Fistula and Atresia Ani in a Lamb,https://www.ijsr.net/archive/v6i9/ART20176515.pdf
129,0,IOT,0,Growth and Physiology of in Vitro Planted Seedlings of Flax (Linum usitatissimum) Under Aluminum Stress,https://www.ijsr.net/archive/v5i8/ART20161248.pdf
130,0,IOT,0,"Bacteriological Profile of Orthopedic Patients in a Tertiary Care Hospital, Bengaluru",https://www.ijsr.net/archive/v4i6/SUB155550.pdf
131,0,IOT,0,Sustainability of Productive Safety Net Program in Amhara Regional State: Case Studies of Kalu and Wadela Woredas,https://www.ijsr.net/archive/v4i2/SUB15831.pdf
132,0,IOT,0,Significance of RAGE Marker in Hepatocellular Carcinoma Diagnosis,https://www.ijsr.net/archive/v6i6/ART20174800.pdf
133,0,IOT,0,"Ethnobotanical Plants Conservation by the Tribes of Amarkantak area of District Anuppur, Madhya Pradesh, India",https://www.ijsr.net/archive/v4i12/NOV152226.pdf
134,0,IOT,0,Study on a Typical Manifestations in Malaria at a Tertiary Referral Centre in Bangalore,https://www.ijsr.net/archive/v4i1/SUB15574.pdf
135,0,IOT,0,A Comparative Study on Effect of Suryanamaskar and Aerobic Dance on Physical Fitness,https://www.ijsr.net/archive/v7i5/ART20182250.pdf
136,0,IOT,0,Smart Home Automation System using Arduino and IOT,https://www.ijsr.net/archive/v7i9/ART2019985.pdf
137,0,IOT,0,Survey on IoT Services: Classifications and Applications,https://www.ijsr.net/archive/v4i1/SUB15640.pdf
138,0,IOT,0,Identification and Characterization of Indigenous Dietary Plant Lectins,https://www.ijsr.net/archive/v7i4/ART20182035.pdf
139,0,IOT,0,Effectiveness of School Based Physical Activity on Overweight Children - Prospective Cross Sectional Study Design,https://www.ijsr.net/archive/v8i2/ART20195108.pdf
140,0,IOT,0,Pollutants Induced Cancer in Experimental Animals,https://www.ijsr.net/archive/v5i3/NOV162376.pdf
141,0,IOT,0,High Grade Gliomas: Newer Horizon-New Hope,https://www.ijsr.net/archive/v4i7/SUB156500.pdf
142,0,IOT,0,A Study to Determine Prevalence of Back Pain and its Association with Backpack Weight among 12 to 16 Year Old Children in Dharwad City,https://www.ijsr.net/archive/v7i4/ART20182008.pdf
143,0,IOT,0,Role of Serratiopeptidase in Enzyme Therapy,https://www.ijsr.net/archive/v6i7/ART20175186.pdf
144,0,IOT,0,Management of Corneal Opacity in a Goat: A Case Report,https://www.ijsr.net/archive/v7i6/ART20183037.pdf
145,0,IOT,0,A Study On Cardiovascular Fitness of Sedentary College Students,https://www.ijsr.net/archive/v4i6/SUB155183.pdf
146,0,IOT,0,Improvement of Horticultural Crops against Abiotic Stresses: A Strategic Approach,https://www.ijsr.net/archive/v8i1/ART20194120.pdf
147,0,IOT,0,Modelling Public Knowledge and Attitude towards Genetically Modified Maize in Kenya,https://www.ijsr.net/archive/v6i12/ART20176522.pdf
148,0,IOT,0,Assessment of Childhood Obesity in school going Children (6 -11years) of a Y?Category City of India,https://www.ijsr.net/archive/v4i7/SUB156723.pdf
149,0,IOT,0,A Bluetooth Based Sophisticated Home Automation System Using Smartphone: An IOT Based Project,https://www.ijsr.net/archive/v7i1/ART20179687.pdf
150,0,IOT,0,To Prescribe or Not To: Systemic Antibiotics in Treatment of Periodontal Infections,https://www.ijsr.net/archive/v4i9/SUB158524.pdf
151,0,IOT,0,Android based Interactive Home Automation System through Internet of Things,https://www.ijsr.net/archive/v5i7/ART2016192.pdf
152,0,IOT,0,Comparison of Divergent Technologies of Fog Computing,https://www.ijsr.net/archive/v5i12/ART20163492.pdf
153,0,IOT,0,Management of Carbuncle in a Rural Medical College Hospital-IRT Perundurai Medical College-Perundurai,https://www.ijsr.net/archive/v8i1/ART20193932.pdf
0,0,Cloud computing,0,Ventilator Associated Pneumonia,https://www.ijsr.net/archive/v4i1/SUB1516.pdf
1,0,Cloud computing,0,Fraud Detection in E-Transactions using Deep Neural Networks - A Case of Financial Institutions in Zimbabwe,https://www.ijsr.net/archive/v6i9/ART20176804.pdf
2,0,Cloud computing,0,A Review on IOT Based Smart Home Automation Using Renewable Energy Sources,https://www.ijsr.net/archive/v5i5/NOV163878.pdf
3,0,Cloud computing,0,Conservative and Surgical Management of Degenerative Disease of Lumbar Spine with Canal Stenosis-A Comparative Study,https://www.ijsr.net/archive/v6i6/ART20174260.pdf
4,0,Cloud computing,0,Our Experience with the Use of Joshi External Stabilization System (JESS) in the Management of Post-Burn Contractures of the Hand,https://www.ijsr.net/archive/v5i12/ART20163740.pdf
5,0,Cloud computing,0,A Comparison of Streaming Sensory Data Transfer Methods in Remote Processing Environment,https://www.ijsr.net/archive/v7i9/ART20191533.pdf
6,0,Cloud computing,0,Posture in Parkinson's Disease How Much Physiotherapy Can Help - An Evidence based Case Control Study,https://www.ijsr.net/archive/v7i10/ART20191751.pdf
7,0,Cloud computing,0,Differences between Influence of Delorme and Oxford Method for Strengthening Knee Muscle to Reduce Disability of Osteoarthritis Patient in Datu Beru Takengon Hospital,https://www.ijsr.net/archive/v6i9/ART20176534.pdf
8,0,Cloud computing,0,Evaluation of Organ at Risk Doses Based on 2D Treatment Planning in Intracavitary Brachytherapy of Cervical Cancer at Radioisotope Center in Khartoum State,https://www.ijsr.net/archive/v7i6/ART20182463.pdf
9,0,Cloud computing,0,A Study to Compare Kinesiotaping Technique with Heel Raise Exercises in Patients with Calcaneal Apophysitis,https://www.ijsr.net/archive/v7i7/ART20199.pdf
10,0,Cloud computing,0,Derivation of Reference Equation for 6-Minute Walk Test in Healthy North Indian Young Adult Males and Females Aged 20-40 Years,https://www.ijsr.net/archive/v7i2/ART2018213.pdf
11,0,Cloud computing,0,Sub Acute Ankylosing Spondylitis ? An Evidence Based Study with Physiotherapy,https://www.ijsr.net/archive/v7i1/ART20178635.pdf
12,0,Cloud computing,0,Relationship of Lactoferrin Gene with a Number of Growth Traits in Holstein Calves,https://www.ijsr.net/archive/v6i5/ART20173859.pdf
13,0,Cloud computing,0,Case of Urachal Cyst: A Rare Anomaly,https://www.ijsr.net/archive/v4i11/NOV151157.pdf
14,0,Cloud computing,0,Investigation of Anti-biofilm Effect of Syzygiumaromaticum Plant Extracts against Oral Pathogens,https://www.ijsr.net/archive/v7i1/ART20179246.pdf
15,0,Cloud computing,0,Prospecting Microbial Extremophiles as Valuable Resources of Biomolecules for Biotechnological Applications,https://www.ijsr.net/archive/v4i1/SUB15290.pdf
16,0,Cloud computing,0,Incidence of Urinary Tract Infections (UTI) and their Antibiotics Sensitivity Pattern,https://www.ijsr.net/archive/v6i9/ART20176923.pdf
17,0,Cloud computing,0,"Comparative Study of Some Antibiotic Resistance, Extended Spectrum ?-Lactamases (ESBLs), Metallo ?-Lactamases (MBLs) Produced in Pseudomonas aeruginosa Isolated from Clinical and Food Samples",https://www.ijsr.net/archive/v7i1/ART20179127.pdf
18,0,Cloud computing,0,Impact of Smart Phone Usage among College Students ? An Analytical Study,https://www.ijsr.net/archive/v6i9/ART20176642.pdf
19,0,Cloud computing,0,Low Blood Lead (Pb) and Prolonged P Wave as Cardiotoxicity Indicator in 12-Lead Resting Electrocardiogram among Malaysian Adult,https://www.ijsr.net/archive/v4i12/NOV152251.pdf
20,0,Cloud computing,0,Evaluation of Genotoxic Potential of Vanilla Essence on Mitotic Chromosomes of Hordeum Vulgare,https://www.ijsr.net/archive/v7i8/ART2019356.pdf
21,0,Cloud computing,0,Post Total Hysterectomy Obesity on QOL,https://www.ijsr.net/archive/v6i10/ART20177070.pdf
